date,username,tweet,polarity
2021-12-22,Trending_Issue,predator seksual bullying sekali ingat tuju kita wujud lingkung didik merdeka segala bentuk keras kita kuat sinergi kolaborasi terus gerak serentak wujud merdeka ajar,1
2021-12-22,Kemdikbud_RI,hari ibu ingat kenang harga juang perempuan indonesia rebut isi merdeka daya selamat hari ibu,1
2021-12-22,kapol_id,otonomi ajar substansi laju generasi era merdeka ajar,0
2021-12-22,PAUDDikdasmen,ibu didik sekolah pertama anak anak untuk seluruh ibu kami ucap terima kasih selamat hari ibu desember perempuan daya indonesia maju,1
2021-12-22,yasudahkah,kurikulum merdeka bukan fokus nilai sering gaung pakar gk peka pikir merdeka ajar banget buat beberapa orang mau dalam ahli,1
2021-12-22,Lind_Rachmawati,benernya pak konsep merdeka ajar mungkin ajar lintas bidang kerja lintas bidang logika jadi relevan bahkan media massa perlu lulus bagai bidang bisa paham bagai soal liput,1
2021-12-22,paudpedia,selamat ingat hari ibu moga hari hari penuh cinta gembira tawa kasih orang ibu lebih sekadar pamrih,1
2021-12-21,collegemenfess,hai hai hai aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-21,collegemenfess,semua selamat malam aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-21,murda_dwie,nadiem merdeka ajar merdeka kurikulum apa diserahin sekolah murid trus negara sedang apa,1
2021-12-21,TelUniversity,telekomunikasi universitas dukung merdeka ajar kampus merdeka,1
2021-12-21,21BeritaTerkini,pepc jtb goes campus dukung merdeka ajar generasi bangsa,1
2021-12-21,hasanuddin_univ,universitas hasanuddin lalu fakultas sehat masyarakat fkm sama fkm universitas tadulako untad palu pakat kerja sama program tukar mahasiswa merdeka ajar kampus merdeka mbkm,1
2021-12-21,antaramakassar,serta program merdeka ajar kampus merdeka jelajah budaya toraja,1
2021-12-21,Ikawahyuningrm,makna merdeka ajar kok anak gak kasih tugas materi sama sekali hadaaaahasli gur gedhen omong thok,1
2021-12-21,BadanBahasa,halo kaidah atas anda jangan salah tulis bilang kalimat,2
2021-12-21,kb_ntb,konten hari tampil ulas singkat kumpul cerita pendek karya abdul rahim judul benih padi akhir kita simak sama,0
2021-12-21,kb_ntb,cara tulis fonem bahasa samawa sumbawa,2
2021-12-21,Kemdikbud_RI,tahu nama varian virus sars cov omikron lewat huruf belum abjad yunani simak alas balik,2
2021-12-21,netizenmu,majalahsm perintah beri peluang kepada mahasiswa luas kembang diri lalu kurikulum merdeka ajar mahasiswa mampu manfaat peluang kembang kompetensi giat luar kampus,1
2021-12-21,univ_pasundan,bentuk komitmen konsistensi jalan program merdeka ajar kampus merdeka mbkm unpas terus jalin kolaborasi bagai pihak salah satu sama kabupaten majalengka kerja sama laksana kampus ii unpas senin kemarin,1
2021-12-21,majalahSM,perintah beri peluang kepada mahasiswa luas kembang diri lalu kurikulum merdeka ajar mahasiswa mampu manfaat peluang kembang kompetensi giat luar kampus,1
2021-12-21,SuaraBojonegoro,pepc jtb dukung merdeka ajar generasi bangsa,1
2021-12-21,itbofficial,negara ikut pamer poster internasional rupa kata kaleidoskop baca berita lengkap laman,2
2021-12-21,isbibandung,pihak pihak kait laksana giat mbkm isbi bandung,2
2021-12-21,lldikti3,jangan tinggal yaa sebarluaskan kepada rekan rekan dosen hadir acara temu live hari selasa threes,1
2021-12-21,hmakupnvjatim,informasi mahasiswa beritahu kepada seluruh mahasiswa akuntansi ikut merdeka ajar harap segera kumpul nilai mbkm lalu link nb setor nilai wajib isi kuisioner,1
2021-12-21,republikaonline,merdeka ajar dapat lalu gsm manusia manusia didik,1
2021-12-21,bukik,kkm harus hapus ayo suara dapat anda,2
2021-12-20,WartaPlusNews,redesain kurikulum didik guru agama katolik bas bijak merdeka ajar kampus merdeka,0
2021-12-20,updatebalii,denpasar hubung masih rendah minat mahasiswa fakultas matematika ilmu tahu alam universitas udayana fmipa unud ikut giat mbkm merdeka ajar kampus merdeka khusus kampus ajar,1
2021-12-20,collegemenfess,selamat malam aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-20,hasanuddin_univ,rangka giat modul nusantara rombong mahasiswa inbound program tukar mahasiswa merdeka pmm merdeka ajar kampus merdeka mbkm laku kunjung wisata kabupaten tana toraja provinsi sulawesi selatan jumat,1
2021-12-20,tvOneNews,saksi apa kabar indonesia pagi sama mendikbud ristek nadiem anwar makarim tema kabar merdeka ajar selasa desember jam wib hanya tvone,2
2021-12-20,suaramerdeka,wujud merdeka ajar guru perlu ubah pola pikir,1
2021-12-20,collegemenfess,aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-20,IndoHarryPotter,kangen kumpul kumpul ikut event bareng ihp ajar main seru,2
2021-12-20,collegemenfess,selamat sore aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-20,Kemdikbud_RI,selamat ingat hari kesetiakawanan sosial nasional hksn ingat tuju tingkat semangat peduli bagi toleransi kokoh solidaritas utama masa pandemi indonesia sejahtera,1
2021-12-20,isbibandung,gamelan jadi waris budaya tidak benda indonesia aku unesco,1
2021-12-20,isbibandung,rektor serta civitas akademika institut seni budaya indonesia bandung ucap selamat sukses kepada wisudawan wisuda,1
2021-12-20,rsaupwr,ratus guru tuang cerita soal merdeka ajar tiga tulis pilih jadi juara,2
2021-12-20,media_twc,bantu rektor iii isi yogyakarta muhamad sholahuddin kata tunjuk kolosal rupa hasil program merdeka ajar kampus merdeka mbkm laku mahasiswa isi yogyakarta kerja sama twc,1
2021-12-20,isbibandung,seni beluk skripsi anggi isnan nuari tahun,2
2021-12-20,media_twc,isi yogyakarta dukung program asah talenta twc giat bisa sinergi agenda kuliah utama implementasi merdeka ajar kampus merdeka terang rektor isi yogyakarta agus burhan hadir jumpa pers isi yogyakarta kamis,2
2021-12-20,media_twc,twc fakultas seni tunjuk isi yogyakarta selenggara program asah talenta putra putri kawasan borobudur magelang program tanggung jawab sosial lingkung tjsl laksana berkat kolaborasi program kampus merdeka merdeka ajar isi yogyakarta,2
2021-12-20,kb_ntb,kata nyembetang bahasa sasak lombok,2
2021-12-20,kampusinfo,survei ungkap program merdeka ajar tuai respons positif,1
2021-12-20,kejari_pwt,hari jumat desember ruang vicon kepala jaksa negeri purwokerto sama jaksa damping serta magang merdeka ajar kampus merdeka mbkm mahasiswa magang ikut acara tari serta magang merdeka ajar kampus merdeka mbkm fakultas hukum,1
2021-12-20,collegemenfess,hai aku butuh responden teliti perlu uas kriteria tahu program magang merdeka ajar kampus merdeka mbkm apabila kamu kenan isi kuesioner tolong balas tweet terima kasih,2
2021-12-19,ziatuwel,merdeka ajar berkaryabersama kawan kawandi mekar bunga bungabernaung rindang pepohonansungguh suatu kemewahanyang patut disyukuriyang banyak orangmasih jadi mimpi komunitas ajar qaryah thayyibah salatiga,1
2021-12-19,Kemdikbud_RI,orang tua terima kasih tolong maaf kata ajaib penting kenal kepada anak sejak usia dini begitu anak biasa sopan santun simak kiat ajar anak,2
2021-12-19,ditpsd_dikbud,selamat hari bela negara hari bela negara hbn ingat tanggal desember kenang peristiwa sejarah jadi bukittinggi tahan negara satu republik indonesia,1
2021-12-19,khatrasamsyara,bagaimana mau merdeka ajar fasilitas layan program bagus bahkan sia sia kasihan mereka tidak mampu hanya dapat cair tolong respon,2
2021-12-19,RyaWiedy,program merdeka ajar waktu tidak lama mulai tunjuk hasil nyata bonus demografi harus kelola baik benar jadi berkah bukan beban anak muda siap program merdeka ajar round ikut kalian hebat,2
2021-12-19,kompasiana,merdeka ajar merdeka jurnal ilmiah,1
2021-12-19,DheIzal23,merdeka belajarpengabdian honorer belum merdeka,0
2021-12-18,juniorsplatter,ngomong-ngomong minat beasiswa exchange buat mahasiswa perintah nama iisma masih rangkai merdeka ajar jugacek instagram iisma ri,1
2021-12-18,collegemenfess,selamat sore teman semua waktu luang aku minta tolong bantu isi kuisioner tugas kuliah teman aku kampanye kait program merdeka ajar kampus merdeka mbkm soal masih butuh kisar an responden hadiah ovo cont,2
2021-12-18,dixswn,istilah merdeka ajar benar siswa sekolah tengah atas beri leluasa pilih materi ajar mereka suka sesuai minat pandang mereka,1
2021-12-18,tempodotco,saksi ngobrol tema kreatif inovatif terap merdeka ajar sekolah siar langsung lalu zoom youtube tempodotco facebook tempo media registrasi,1
2021-12-18,Kemdikbud_RI,tenda ruang kelas darurat menteri didik budaya riset dan teknologi telah kirim paket lengkap ajar siswa koordinasi lpmp jawa timur masuk santun keluarga serta didik tinggal,1
2021-12-18,Kemdikbud_RI,pasti layan didik tetap jalan daerah dampak erupsi gunung meru lumajang jawa timur menteri didik budaya riset dan teknologi telah kirim bantu upa tenda darurat jadi ruang kelas turun tim damping,2
2021-12-18,PAUDDikdasmen,program kewirausahaan sama penting simak podcast ditjen paud dikdasmen narasumber bapak suhartono arham hanya youtube ditjen paud dikdasmen,2
2021-12-18,Kemdikbud_RI,tahu tenyata main lompat tali milik arti dalam main kita ajar tidak mudah serah simak jelas gambar,0
2021-12-18,collegemenfess,teman mau tanya dong istilah merdeka ajar kampus merdeka bahasa inggris apa,2
2021-12-18,Storydutakarya,tahu kamu inggris air guna nafas minum mandi cuci mereka guna water,2
2021-12-17,isbibandung,umum wisuda institut seni budaya indonesia isbi bandung tahun,2
2021-12-17,hasanuddin_univ,rektor unhas prof dwia aries tina pulubuhu papar implementasi merdeka ajar kampus merdeka mbkm era teknologi informasi kuliah umum langsung universitas yapis papua,2
2021-12-17,Kemdikbud_RI,ayo bangkit terus lang sulit kita hadap tidak arti masa depan kita suram kata salah satu personel bagaimana makna,2
2021-12-17,collegemenfess,selamat sore teman semua waktu luang aku minta tolong bantu isi kuisioner tugas kuliah teman aku kampanye kait program merdeka ajar kampus merdeka mbkm soal masih butuh kisar an responden sedia cont,2
2021-12-17,Kemdikbud_RI,selamat tim riot,1
2021-12-17,kumparan,laboratorium merdeka ajar bisa manfaat giat olahraga atlet puslatda koni jatim,1
2021-12-17,pikiran_rakyat,pandu merdeka ajar luncur kampus vokasi sasar kompetensi mahasiswa,1
2021-12-17,UdayanaUniv,menteri didik budaya riset teknologi gelar luncur wiyata karya corporate universitas merdeka ajar,1
2021-12-17,kb_ntb,kata caba bahasa mbojo bima,2
2021-12-17,itbofficial,kuliah tamu sith rumput laut jawab tantang sampah plastikbaca berita lengkap laman,2
2021-12-16,butuhnama,tidak baik bijak keren mulai merdeka ajar permen,1
2021-12-16,tvOneNews,saksi apa kabar indonesia pagi tema kabar merdeka ajar sama mendikbud ristek nadiem anwar makarim jumat desember jam wib tvone,1
2021-12-16,bigiologi,konsep merdeka ajar ala nadiem makarim dorong ingin cipta suasana ajar bahagia tanpa beban capai skor nilai tentu lapang,1
2021-12-16,Ririnwandes,talenta digital tentu sangat butuh era sekarang program merdeka ajar emang uda paling,2
2021-12-16,SayangShareen,merdeka ajar harap anak sekolah ada desa perhati minim sarana jaring internet,1
2021-12-16,medcom_id,merdeka ajar senjata nadiem dorong serta didik hadap ubah iklim,1
2021-12-16,collegemenfess,selamat malam teman semua waktu luang aku minta tolong bantu isi kuisioner tugas kuliah teman aku kampanye kait program merdeka ajar kampus merdeka mbkm soal masih butuh kisar an responden sedia cont,2
2021-12-16,ErnyKusuma6,harus disupport program kerja menteri didik budaya riset dan teknologi merdeka ajar bisa cipta generasi melek teknologi tuju indonesia maju,2
2021-12-16,collegemenfess,teman teman mau tanya tadi aku isi kiesioner spada dikti buat merdeka ajar nah terus ngisinya buat tenaga didik pengaruh tidak iya bagaimana takut banget,1
2021-12-16,b_4lways,merdeka ajar luncur program merah putih dukung telkom telkomsel dana usaha startup indonesia,1
2021-12-16,Kemdikbud_RI,air zat mampu serap panas baik balon isi air tidak langsung ledak bakar bakar jangka waktu lama hingga suhu air tingkat balon bisa letus,2
2021-12-16,Kemdikbud_RI,dor balon chandra letus kena panas api apa jadi balon isi air lebih baru kemudian bakar nyata balon tidak letus bisa begitu,2
2021-12-16,netizenmu,majalahsm wujud merdeka ajar tidak hanya laku ajar formal kelas lalu giat outdoor suka anak kelas masak,1
2021-12-16,lupapulanqq,merdeka ajar kampus merdeka syarat uji tetep gae buku lah,1
2021-12-16,majalahSM,wujud merdeka ajar tidak hanya laku ajar formal kelas lalu giat outdoor suka anak kelas masak,1
2021-12-16,ThePhraseID,festival merdeka ajar gelar banyuwangi tuju dorong laksana program merdeka ajar rancang kemenristek dikti,1
2021-12-16,BschrumH,wali kota tegal dukung sekolah gerak wujud merdeka ajar,1
2021-12-16,itbofficial,hadap transformasi digital minim kesiap pola pikir digital masyarakat perlu dituntaskanbaca berita lengkap laman,2
2021-12-16,Ladusing_,lebih baik baca episode merdeka ajar contoh merdeka ajar episode hapus un,1
2021-12-16,BadanBahasa,halo bahasa masih ingat konten kamis kamus pekan lalu kan bebe beri kuis idiom jangan lupa jawab kolom komentar,2
2021-12-16,gugusgemilang,kerja ajar beri latih terampil kena cloud bantu bangun indonesia kompetitif digital antara program merdeka ajar dukung kemendikbud,1
2021-12-16,Kemdikbud_RI,sempat sebut sedikit siswa usia tahun vaksin guna sinovac mereka diri siswa sdn cideng orang sdn cideng orang sdn cideng orang sdn cideng orang,1
2021-12-16,Kemdikbud_RI,presiden apresiasi mula vaksinasi covid anak anak harap giat rupa bisa laku provinsi provinsi vaksinasi anak usia tahun sendiri sasar juta anak seluruh indonesia,1
2021-12-16,sunsantuuuy,sekolah merdeka ajar contohnha dulu guru istilah pusat ajar anak lingkung pusat ajar dulu belum matang sistem perangkat ajar lebih simpel guru bisa explore lbih jauh bnyak banget rasa sendiri,1
2021-12-16,kb_ntb,selamat siang hari sair nama kahlil gibran lembut baik kita simak renung sama,1
2021-12-16,IdeaYogya,pola didik anak masih perintah belum merdeka ajar merdeka ajar bukan hanya ajar kita pandang bagaimana manusia manusia manusia tutur narasumber dua sri wahyaningsih diri sekolah salam sanggar anak alam,1
2021-12-16,isbibandung,industri kreatif unggul produk kriya pandan dukung kawasan ekowisata pangandaran jawa barat husen hendriyana serta rekan,1
2021-12-16,Kemdikbud_RI,serta ikut seluruh rangkai acara hak dapat sertifikat hadiah nanti serta untung segera daftar diri dapat saksi youtube kemendikbud ri,2
2021-12-16,itbofficial,orasi ilmiah prof andri dian nugraha peran penting seismologi topografi seismik mitigasi bencanabaca berita lengkap laman,2
2021-12-16,kb_ntb,informasi lupa simak acara siar bahasa sastra besok jumat desember pukul wita tema publikasi bahasa lalu jalin media sampai nurcholis muslim,2
2021-12-15,pdkjatengcab4,kepala kcd iv budi santosa hadir selaku narasumber sekaligus beri bina iht tingkat kompetensi guru tendik lalu kembang karya inovatif teliti grand design experimen manajemen pegawai upaya dukung merdeka ajar sama godong,1
2021-12-15,balipuspanews,merdeka ajar unud terima kunjung universitas ratulangi manado,1
2021-12-15,Kemdikbud_RI,gamelan resmi tetap waris budaya takbenda sidang sesi intergovernmental committee the safeguarding the intangible cultural heritage paris prancis desember selamat indonesia,1
2021-12-15,BadanBahasa,apa laku sedang rasa tidak nyaman sabar marah marah sendiri tetap tenang ikut cara atas asa tidak nyaman moga manfaat,2
2021-12-15,Kemdikbud_RI,dukung gera menteri didik budaya riset dan teknologi siap generasi talenta digital lalu program magang mahasiswa usaha semester hadir praktisi pakar teknologi ajar kampus bekal kepada mahasiswa,1
2021-12-15,Kemdikbud_RI,presiden apresiasi program merdeka ajar kampus merdeka terbit menteri didik budaya riset dan teknologi bawah pimpin menteri didik budaya riset dan teknologi,1
2021-12-15,Kemdikbud_RI,presiden luncur gera akselerasi generasi digital jakarta rabu presiden sampai gera sangat butuh cepat ekosistem masyarakat digital,2
2021-12-15,dontasktomeee,nama merdeka ajar,1
2021-12-15,ditpsd_dikbud,tanggal desember telah laksana kick off vaksinasi covid anak usia tahun sdn cempaka putih timur jadi salah satu sasar laksana vaksinasi anak,2
